id,name_th,name_en,district_id,zipcode
568,ห้วยคันแหลน,ห้วยคันแหลน,87,14110
569,ไผ่จำศีล,ไผ่จำศีล,87,14110
570,ไผ่ดำพัฒนา,ไผ่ดำพัฒนา,87,14110
571,ไผ่วง,ไผ่วง,87,14110
572,คำหยาด,คำหยาด,88,14120
573,ทางพระ,ทางพระ,88,14120
574,บางพลับ,บางพลับ,88,14120
575,บางระกำ,บางระกำ,88,14120
576,บางเจ้าฉ่า,บางเจ้าฉ่า,88,14120
577,บ่อแร่,บ่อแร่,88,14120
578,ยางช้าย,ยางช้าย,88,14120
579,รำมะสัก,รำมะสัก,88,14120
580,สามง่าม,สามง่าม,88,14120
581,หนองแม่ไก่,หนองแม่ไก่,88,14120
582,องครักษ์,องครักษ์,88,14120
583,อินทประมูล,อินทประมูล,88,14120
584,อ่างแก้ว,อ่างแก้ว,88,14120
585,โคกพุทรา,โคกพุทรา,88,14120
586,โพธิ์รังนก,โพธิ์รังนก,88,14120
587,นรสิงห์,นรสิงห์,89,14130
588,บางปลากด,บางปลากด,89,14130
589,บางเสด็จ,บางเสด็จ,89,14130
590,ป่าโมก,ป่าโมก,89,14130
591,สายทอง,สายทอง,89,14130
592,เอกราช,เอกราช,89,14130
593,โผงเผง,โผงเผง,89,14130
594,โรงช้าง,โรงช้าง,89,14130
595,จรเข้ร้อง,จรเข้ร้อง,90,14140
596,ชะไว,ชะไว,90,14140
597,ชัยฤทธิ์,ชัยฤทธิ์,90,14140
598,ตรีณรงค์,ตรีณรงค์,90,14140
599,ราชสถิตย์,ราชสถิตย์,90,14140
600,หลักฟ้า,หลักฟ้า,90,14140
601,เทวราช,เทวราช,90,14140
602,ไชยภูมิ,ไชยภูมิ,90,14140
603,ไชโย,ไชโย,90,14140
604,จำลอง,จำลอง,91,14150
605,บ้านพราน,บ้านพราน,91,14150
606,วังน้ำเย็น,วังน้ำเย็น,91,14150
607,ศรีพราน,ศรีพราน,91,14150
608,สีบัวทอง,สีบัวทอง,91,14150
609,ห้วยไผ่,ห้วยไผ่,91,14150
610,แสวงหา,แสวงหา,91,14150
611,มงคลธรรมนิมิต,มงคลธรรมนิมิต,92,14160
612,ราษฎรพัฒนา,ราษฎรพัฒนา,92,14160
613,สามโก้,สามโก้,92,14160
614,อบทม,อบทม,92,14160
615,โพธิ์ม่วงพันธ์,โพธิ์ม่วงพันธ์,92,14160
616,โก่งธนู,โก่งธนู,93,13240
617,กกโก,กกโก,93,15000
618,งิ้วราย,งิ้วราย,93,15000
619,ดอนโพธิ์,ดอนโพธิ์,93,15000
620,ตะลุง,ตะลุง,93,15000
621,ถนนใหญ่,ถนนใหญ่,93,15000
622,ทะเลชุบศร,ทะเลชุบศร,93,15000
623,ท่าศาลา,ท่าศาลา,93,15000
624,ท่าหิน,ท่าหิน,93,15000
625,ท่าแค,ท่าแค,93,15000
626,ท้ายตลาด,ท้ายตลาด,93,15000
627,นิคมสร้างตนเอง,นิคมสร้างตนเอง,93,15000
628,บางขันหมาก,บางขันหมาก,93,15000
629,บ้านข่อย,บ้านข่อย,93,15000
630,ป่าตาล,ป่าตาล,93,15000
631,พรหมมาสตร์,พรหมมาสตร์,93,15000
632,สี่คลอง,สี่คลอง,93,15000
633,เขาสามยอด,เขาสามยอด,93,15000
634,โคกลำพาน,โคกลำพาน,93,15000
635,โพธิ์ตรุ,โพธิ์ตรุ,93,15000
636,โพธิ์เก้าต้น,โพธิ์เก้าต้น,93,15000
637,ชอนม่วง,ชอนม่วง,94,15110
638,ดงพลับ,ดงพลับ,94,15110
639,ดอนดึง,ดอนดึง,94,15110
640,บางกะพี้,บางกะพี้,94,15110
641,บางพึ่ง,บางพึ่ง,94,15110
642,บ้านกล้วย,บ้านกล้วย,94,15110
643,บ้านทราย,บ้านทราย,94,15110
644,บ้านหมี่,บ้านหมี่,94,15110
645,พุคา,พุคา,94,15110
646,มหาสอน,มหาสอน,94,15110
647,สนามแจง,สนามแจง,94,15110
648,สายห้วยแก้ว,สายห้วยแก้ว,94,15110
649,หนองกระเบียน,หนองกระเบียน,94,15110
650,หนองทรายขาว,หนองทรายขาว,94,15110
651,หนองเต่า,หนองเต่า,94,15110
652,หนองเมือง,หนองเมือง,94,15110
653,หินปัก,หินปัก,94,15110
654,เชียงงา,เชียงงา,94,15110
655,โพนทอง,โพนทอง,94,15110
656,ไผ่ใหญ่,ไผ่ใหญ่,94,15110
657,คลองเกตุ,คลองเกตุ,95,15120
658,ดงมะรุม,ดงมะรุม,95,15120
659,ถลุงเหล็ก,ถลุงเหล็ก,95,15120
660,วังขอนขว้าง,วังขอนขว้าง,95,15120
661,วังจั่น,วังจั่น,95,15120
662,วังเพลิง,วังเพลิง,95,15120
663,สะแกราบ,สะแกราบ,95,15120
664,หนองแขม,หนองแขม,95,15120
665,หลุมข้าว,หลุมข้าว,95,15120
666,ห้วยโป่ง,ห้วยโป่ง,95,15120
667,เกาะแก้ว,เกาะแก้ว,95,15120
668,เพนียด,เพนียด,95,15120
669,โคกสำโรง,โคกสำโรง,95,15120
670,ชัยนารายณ์,ชัยนารายณ์,96,15130
671,ซับตะเคียน,ซับตะเคียน,96,15130
672,ท่าดินดำ,ท่าดินดำ,96,15130
673,ท่ามะนาว,ท่ามะนาว,96,15130
674,นิคมลำนารายณ์,นิคมลำนารายณ์,96,15130
675,บัวชุม,บัวชุม,96,15130
676,บ้านใหม่สามัคคี,บ้านใหม่สามัคคี,96,15130
677,ลำนารายณ์,ลำนารายณ์,96,15130
678,ศิลาทิพย์,ศิลาทิพย์,96,15130
679,หนองยายโต๊ะ,หนองยายโต๊ะ,96,15130
680,ห้วยหิน,ห้วยหิน,96,15130
681,เกาะรัง,เกาะรัง,96,15130
682,เขาแหลม,เขาแหลม,96,15130
683,เขาน้อย,เขาน้อย,97,15130
684,ชอนน้อย,ชอนน้อย,98,15140
685,น้ำสุด,น้ำสุด,98,15140
686,พัฒนานิคม,พัฒนานิคม,98,15140
687,มะนาวหวาน,มะนาวหวาน,98,15140
688,หนองบัว,หนองบัว,98,15140
689,โคกสลุง,โคกสลุง,98,15140
690,ท่าวุ้ง,ท่าวุ้ง,99,15150
691,บางคู้,บางคู้,99,15150
692,บางงา,บางงา,99,15150
693,บางลี่,บางลี่,99,15150
694,บ้านเบิก,บ้านเบิก,99,15150
695,มุจลินท์,มุจลินท์,99,15150
696,ลาดสาลี่,ลาดสาลี่,99,15150
697,หัวสำโรง,หัวสำโรง,99,15150
698,โคกสลุด,โคกสลุด,99,15150
699,โพตลาดแก้ว,โพตลาดแก้ว,99,15150
700,เขาพระงาม,เขาพระงาม,93,15160
701,โคกกะเทียม,โคกกะเทียม,93,15160
702,ชอนสมบูรณ์,ชอนสมบูรณ์,100,15170
703,ชอนสารเดช,ชอนสารเดช,100,15170
704,ดงดินแดง,ดงดินแดง,100,15170
705,บ่อทอง,บ่อทอง,100,15170
706,ยางโทน,ยางโทน,100,15170
707,หนองม่วง,หนองม่วง,100,15170
708,เขาสมอคอน,เขาสมอคอน,99,15180
709,บางขาม,บางขาม,94,15180
710,บ้านชี,บ้านชี,94,15180
711,นาโสม,นาโสม,96,15190
712,กุดตาเพชร,กุดตาเพชร,97,15190
713,ซับสมบูรณ์,ซับสมบูรณ์,97,15190
714,ลำสนธิ,ลำสนธิ,97,15190
715,หนองรี,หนองรี,97,15190
716,เขารวก,เขารวก,97,15190
717,โคกตูม,โคกตูม,93,15210
718,ช่องสาริกา,ช่องสาริกา,98,15220
719,ดีลัง,ดีลัง,98,15220
720,ชัยบาดาล,ชัยบาดาล,96,15230
721,มะกอกหวาน,มะกอกหวาน,96,15230
722,ม่วงค่อม,ม่วงค่อม,96,15230
723,ซับจำปา,ซับจำปา,101,15230
724,ทะเลวังวัด,ทะเลวังวัด,101,15230
725,ท่าหลวง,ท่าหลวง,101,15230
